year month day hour kwh cumulated_kwh
2015 8 21 1 NA 990792
2015 8 21 2 1 990793
2015 8 21 3 2 990795
2015 8 21 4 3 990798
2015 8 21 5 3 990801
2015 8 21 6 4 990805
2015 8 21 7 4 990809
2015 8 21 8 3 990812
2015 8 21 9 3 990815
2015 8 21 10 3 990818
2015 8 21 11 2 990820
2015 8 21 12 2 990822
2015 8 21 13 1 990823
2015 8 21 14 1 990824
2015 8 21 15 1 990825
2015 8 21 16 1 990826
2015 8 21 17 1 990827
2015 8 21 18 1 990828
2015 8 21 19 NA 990828
2015 8 21 20 NA 990828
2015 8 21 21 1 990829
2015 8 21 22 NA 990829
2015 8 21 23 NA 990829
2015 8 22 0 1 990830
2015 8 22 1 NA 990830
2015 8 22 2 1 990831
2015 8 22 3 1 990832
2015 8 22 4 1 990833
2015 8 22 5 NA 990833
2015 8 22 6 1 990834
2015 8 22 7 1 990835
2015 8 22 8 NA 990835
2015 8 22 9 NA 990835
2015 8 22 10 NA 990835
2015 8 22 11 NA 990835
2015 8 22 12 NA 990835
2015 8 22 13 NA 990835
2015 8 22 14 NA 990835
2015 8 22 15 NA 990835
2015 8 22 16 1 990836
2015 8 22 17 NA 990836
2015 8 22 18 1 990837
2015 8 22 19 2 990839
2015 8 22 20 4 990843
2015 8 22 21 6 990849
2015 8 22 22 8 990857
2015 8 22 23 10 990867
2015 8 23 0 11 990878
2015 8 23 1 10 990888
2015 8 23 2 11 990899
2015 8 23 3 15 990914
2015 8 23 4 18 990932
2015 8 23 5 19 990951
2015 8 23 6 23 990974
2015 8 23 7 29 991003
2015 8 23 8 32 991035
2015 8 23 9 33 991068
2015 8 23 10 31 991099
2015 8 23 11 27 991126
2015 8 23 12 28 991154
2015 8 23 13 24 991178
2015 8 23 14 29 991207
2015 8 23 15 34 991241
2015 8 23 16 37 991278
2015 8 23 17 40 991318
2015 8 23 18 39 991357
2015 8 23 19 35 991392
2015 8 23 20 31 991423
2015 8 23 21 29 991452
2015 8 23 22 30 991482
2015 8 23 23 27 991509
2015 8 24 0 22 991531
2015 8 24 1 18 991549
2015 8 24 2 20 991569
2015 8 24 3 23 991592
2015 8 24 4 32 991624
2015 8 24 5 40 991664
2015 8 24 6 46 991710
2015 8 24 7 87 991797
2015 8 24 8 94 991891
2015 8 24 9 86 991977
2015 8 24 10 71 992048
2015 8 24 11 54 992102
2015 8 24 12 41 992143
2015 8 24 13 36 992179
2015 8 24 14 27 992206
2015 8 24 15 27 992233
2015 8 24 16 25 992258
2015 8 24 17 22 992280
2015 8 24 18 26 992306
2015 8 24 19 39 992345
2015 8 24 20 67 992412
2015 8 24 21 82 992494
2015 8 24 22 29 992523
2015 8 24 23 31 992554
2015 8 25 0 27 992581
2015 8 25 1 26 992607
2015 8 25 2 23 992630
2015 8 25 3 21 992651
2015 8 25 4 19 992670
2015 8 25 5 20 992690
2015 8 25 6 16 992706
2015 8 25 7 14 992720
2015 8 25 8 9 992729
2015 8 25 9 7 992736
2015 8 25 10 4 992740
2015 8 25 11 4 992744
2015 8 25 12 3 992747
2015 8 25 13 3 992750
2015 8 25 14 2 992752
2015 8 25 15 3 992755
2015 8 25 16 2 992757
2015 8 25 17 2 992759
2015 8 25 18 2 992761
2015 8 25 19 1 992762
2015 8 25 20 3 992765
2015 8 25 21 3 992768
2015 8 25 22 3 992771
2015 8 25 23 2 992773
2015 8 26 0 2 992775
2015 8 26 1 1 992776
2015 8 26 2 1 992777
2015 8 26 3 1 992778
2015 8 26 4 NA 992778
2015 8 26 5 NA 992778
2015 8 26 6 NA 992778
2015 8 26 7 NA 992778
2015 8 26 8 1 992779
2015 8 26 9 1 992780
2015 8 26 10 3 992783
2015 8 26 11 4 992787
2015 8 26 12 4 992791
2015 8 26 13 6 992797
2015 8 26 14 7 992804
2015 8 26 15 7 992811
2015 8 26 16 7 992818
2015 8 26 17 7 992825
2015 8 26 18 6 992831
2015 8 26 19 4 992835
2015 8 26 20 3 992838
2015 8 26 21 1 992839
2015 8 26 22 2 992841
2015 8 26 23 NA 992841
2015 8 27 0 1 992842
2015 8 27 1 1 992843
2015 8 27 2 1 992844
2015 8 27 3 3 992847
2015 8 27 4 5 992852
2015 8 27 5 8 992860
2015 8 27 6 11 992871
2015 8 27 7 10 992881
2015 8 27 8 9 992890
2015 8 27 9 7 992897
2015 8 27 10 5 992902
2015 8 27 11 3 992905
2015 8 27 12 2 992907
2015 8 27 13 2 992909
2015 8 27 14 3 992912
2015 8 27 15 5 992917
2015 8 27 16 5 992922
2015 8 27 17 9 992931
2015 8 27 18 12 992943
2015 8 27 19 11 992954
2015 8 27 20 12 992966
2015 8 27 21 11 992977
2015 8 27 22 13 992990
2015 8 27 23 12 993002
2015 8 28 0 15 993017
2015 8 28 1 13 993030
2015 8 28 2 10 993040
2015 8 28 3 6 993046
2015 8 28 4 4 993050
2015 8 28 5 3 993053
2015 8 28 6 3 993056
2015 8 28 7 3 993059
2015 8 28 8 3 993062
2015 8 28 9 2 993064
2015 8 28 10 2 993066
2015 8 28 11 4 993070
2015 8 28 12 5 993075
2015 8 28 13 8 993083
2015 8 28 14 7 993090
2015 8 28 15 6 993096
2015 8 28 16 9 993105
2015 8 28 17 7 993112
2015 8 28 18 8 993120
2015 8 28 19 7 993127
2015 8 28 20 6 993133
2015 8 28 21 3 993136
2015 8 28 22 2 993138
2015 8 28 23 1 993139
2015 8 29 0 2 993141
2015 8 29 1 1 993142
2015 8 29 2 2 993144
2015 8 29 3 1 993145
2015 8 29 4 3 993148
2015 8 29 5 3 993151
2015 8 29 6 5 993156
2015 8 29 7 7 993163
2015 8 29 8 10 993173
2015 8 29 9 13 993186
2015 8 29 10 11 993197
2015 8 29 11 10 993207
2015 8 29 12 10 993217
2015 8 29 13 5 993222
2015 8 29 14 4 993226
2015 8 29 15 2 993228
2015 8 29 16 2 993230
2015 8 29 17 4 993234
2015 8 29 18 3 993237
2015 8 29 19 2 993239
2015 8 29 20 3 993242
2015 8 29 21 2 993244
2015 8 29 22 2 993246
2015 8 29 23 2 993248
2015 8 30 0 2 993250
2015 8 30 1 3 993253
2015 8 30 2 4 993257
2015 8 30 3 6 993263
2015 8 30 4 9 993272
2015 8 30 5 9 993281
2015 8 30 6 11 993292
2015 8 30 7 8 993300
2015 8 30 8 5 993305
2015 8 30 9 3 993308
2015 8 30 10 1 993309
2015 8 30 11 1 993310
2015 8 30 12 1 993311
2015 8 30 13 1 993312
2015 8 30 14 1 993313
2015 8 30 15 2 993315
2015 8 30 16 2 993317
2015 8 30 17 4 993321
2015 8 30 18 3 993324
2015 8 30 19 4 993328
2015 8 30 20 5 993333
2015 8 30 21 3 993336
2015 8 30 22 3 993339
2015 8 30 23 2 993341
2015 8 31 0 1 993342
2015 8 31 1 NA 993342
2015 8 31 2 1 993343
2015 8 31 3 NA 993343
2015 8 31 4 2 993345
2015 8 31 5 1 993346
2015 8 31 6 2 993348
2015 8 31 7 2 993350
2015 8 31 8 2 993352
2015 8 31 9 7 993359
2015 8 31 10 8 993367
2015 8 31 11 9 993376
2015 8 31 12 8 993384
2015 8 31 13 10 993394
2015 8 31 14 8 993402
2015 8 31 15 10 993412
2015 8 31 16 9 993421
2015 8 31 17 6 993427
2015 8 31 18 4 993431
2015 8 31 19 3 993434
2015 8 31 20 3 993437
2015 8 31 21 1 993438
2015 8 31 22 1 993439
2015 8 31 23 1 993440
2015 9 1 0 1 993441
2015 9 1 1 1 993442
2015 9 1 2 3 993445
2015 9 1 3 6 993451
2015 9 1 4 10 993461
2015 9 1 5 13 993474
2015 9 1 6 13 993487
2015 9 1 7 20 993507
2015 9 1 8 24 993531
2015 9 1 9 26 993557
2015 9 1 10 26 993583
2015 9 1 11 24 993607
2015 9 1 12 25 993632
2015 9 1 13 21 993653
2015 9 1 14 20 993673
2015 9 1 15 25 993698
2015 9 1 16 33 993731
2015 9 1 17 34 993765
2015 9 1 18 34 993799
2015 9 1 19 33 993832
2015 9 1 20 30 993862
2015 9 1 21 30 993892
2015 9 1 22 30 993922
2015 9 1 23 29 993951
2015 9 2 0 24 993975
2015 9 2 1 21 993996
2015 9 2 2 19 994015
2015 9 2 3 18 994033
2015 9 2 4 16 994049
2015 9 2 5 12 994061
2015 9 2 6 9 994070
2015 9 2 7 4 994074
2015 9 2 8 3 994077
2015 9 2 9 2 994079
2015 9 2 10 2 994081
2015 9 2 11 2 994083
2015 9 2 12 2 994085
2015 9 2 13 1 994086
2015 9 2 14 NA 994086
2015 9 2 15 1 994087
2015 9 2 16 1 994088
2015 9 2 17 NA 994088
2015 9 2 18 1 994089
2015 9 2 19 NA 994089
2015 9 2 20 NA 994089
2015 9 2 21 NA 994089
2015 9 2 22 NA 994089
2015 9 2 23 NA 994089
2015 9 3 0 NA 994089
2015 9 3 1 NA 994089
2015 9 3 2 NA 994089
2015 9 3 3 NA 994089
2015 9 3 4 NA 994089
2015 9 3 5 1 994090
2015 9 3 6 NA 994090
2015 9 3 7 NA 994090
2015 9 3 8 NA 994090
2015 9 3 9 NA 994090
2015 9 3 10 NA 994090
2015 9 3 11 NA 994090
2015 9 3 12 2 994092
2015 9 3 13 3 994095
2015 9 3 14 1 994096
2015 9 3 15 NA 994096
2015 9 3 16 1 994097
2015 9 3 17 NA 994097
2015 9 3 18 NA 994097
2015 9 3 19 NA 994097
2015 9 3 20 NA 994097
2015 9 3 21 NA 994097
2015 9 3 22 NA 994097
2015 9 3 23 2 994099
2015 9 4 0 2 994101
2015 9 4 1 3 994104
2015 9 4 2 3 994107
2015 9 4 3 2 994109
2015 9 4 4 2 994111
2015 9 4 5 1 994112
2015 9 4 6 2 994114
2015 9 4 7 1 994115
2015 9 4 8 NA 994115
2015 9 4 9 1 994116
2015 9 4 10 NA 994116
2015 9 4 11 NA 994116
2015 9 4 12 NA 994116
2015 9 4 13 NA 994116
2015 9 4 14 NA 994116
2015 9 4 15 NA 994116
2015 9 4 16 NA 994116
2015 9 4 17 NA 994116
2015 9 4 18 NA 994116
2015 9 4 19 NA 994116
2015 9 4 20 NA 994116
2015 9 4 21 NA 994116
2015 9 4 22 NA 994116
2015 9 4 23 NA 994116
2015 9 5 0 NA 994116
2015 9 5 1 NA 994116
2015 9 5 2 1 994117
2015 9 5 3 NA 994117
2015 9 5 4 NA 994117
2015 9 5 5 NA 994117
2015 9 5 6 NA 994117
2015 9 5 7 NA 994117
2015 9 5 8 NA 994117
2015 9 5 9 NA 994117
2015 9 5 10 NA 994117
2015 9 5 11 NA 994117
2015 9 5 12 NA 994117
2015 9 5 13 NA 994117
2015 9 5 14 NA 994117
2015 9 5 15 NA 994117
2015 9 5 16 NA 994117
2015 9 5 17 NA 994117
2015 9 5 18 NA 994117
2015 9 5 19 NA 994117
2015 9 5 20 NA 994117
2015 9 5 21 NA 994117
2015 9 5 22 NA 994117
2015 9 5 23 NA 994117
2015 9 6 0 NA 994117
2015 9 6 1 NA 994117
2015 9 6 2 NA 994117
2015 9 6 3 NA 994117
2015 9 6 4 NA 994117
2015 9 6 5 NA 994117
2015 9 6 6 NA 994117
2015 9 6 7 NA 994117
2015 9 6 8 1 994118
2015 9 6 9 NA 994118
2015 9 6 10 NA 994118
2015 9 6 11 NA 994118
2015 9 6 12 NA 994118
2015 9 6 13 NA 994118
2015 9 6 14 NA 994118
2015 9 6 15 NA 994118
2015 9 6 16 NA 994118
2015 9 6 17 NA 994118
2015 9 6 18 NA 994118
2015 9 6 19 NA 994118
2015 9 6 20 NA 994118
2015 9 6 21 NA 994118
2015 9 6 22 NA 994118
2015 9 6 23 NA 994118
2015 9 7 0 NA 994118
2015 9 7 1 NA 994118
2015 9 7 2 NA 994118
2015 9 7 3 NA 994118
2015 9 7 4 1 994119
2015 9 7 5 3 994122
2015 9 7 6 1 994123
2015 9 7 7 5 994128
2015 9 7 8 4 994132
2015 9 7 9 4 994136
2015 9 7 10 2 994138
2015 9 7 11 1 994139
2015 9 7 12 1 994140
2015 9 7 13 NA 994140
2015 9 7 14 NA 994140
2015 9 7 15 1 994141
2015 9 7 16 NA 994141
2015 9 7 17 NA 994141
2015 9 7 18 NA 994141
2015 9 7 19 1 994142
2015 9 7 20 NA 994142
2015 9 7 21 NA 994142
2015 9 7 22 NA 994142
2015 9 7 23 NA 994142
2015 9 8 0 NA 994142
2015 9 8 1 NA 994142
2015 9 8 2 1 994143
2015 9 8 3 NA 994143
2015 9 8 4 1 994144
2015 9 8 5 2 994146
2015 9 8 6 1 994147
2015 9 8 7 1 994148
2015 9 8 8 3 994151
2015 9 8 9 4 994155
2015 9 8 10 6 994161
2015 9 8 11 8 994169
2015 9 8 12 4 994173
2015 9 8 13 1 994174
2015 9 8 14 1 994175
2015 9 8 15 NA 994175
2015 9 8 16 1 994176
2015 9 8 17 NA 994176
2015 9 8 18 NA 994176
2015 9 8 19 NA 994176
2015 9 8 20 NA 994176
2015 9 8 21 NA 994176
2015 9 8 22 NA 994176
2015 9 8 23 NA 994176
2015 9 9 0 NA 994176
2015 9 9 1 NA 994176
2015 9 9 2 NA 994176
2015 9 9 3 NA 994176
2015 9 9 4 NA 994176
2015 9 9 5 NA 994176
2015 9 9 6 NA 994176
2015 9 9 7 NA 994176
2015 9 9 8 NA 994176
2015 9 9 9 NA 994176
2015 9 9 10 NA 994176
2015 9 9 11 NA 994176
2015 9 9 12 NA 994176
2015 9 9 13 NA 994176
2015 9 9 14 NA 994176
2015 9 9 15 NA 994176
2015 9 9 16 NA 994176
2015 9 9 17 NA 994176
2015 9 9 18 NA 994176
2015 9 9 19 NA 994176
2015 9 9 20 1 994177
2015 9 9 21 NA 994177
2015 9 9 22 NA 994177
2015 9 9 23 NA 994177
2015 9 10 0 NA 994177
2015 9 10 1 NA 994177
2015 9 10 2 NA 994177
2015 9 10 3 NA 994177
2015 9 10 4 2 994179
2015 9 10 5 5 994184
2015 9 10 6 10 994194
2015 9 10 7 18 994212
2015 9 10 8 25 994237
2015 9 10 9 21 994258
2015 9 10 10 21 994279
2015 9 10 11 20 994299
2015 9 10 12 16 994315
2015 9 10 13 11 994326
2015 9 10 14 15 994341
2015 9 10 15 16 994357
2015 9 10 16 17 994374
2015 9 10 17 17 994391
2015 9 10 18 19 994410
2015 9 10 19 25 994435
2015 9 10 20 25 994460
2015 9 10 21 16 994476
2015 9 10 22 23 994499
2015 9 10 23 27 994526
2015 9 11 0 32 994558
2015 9 11 1 36 994594
2015 9 11 2 27 994621
2015 9 11 3 27 994648
2015 9 11 4 24 994672
2015 9 11 5 35 994707
2015 9 11 6 28 994735
2015 9 11 7 22 994757
2015 9 11 8 20 994777
2015 9 11 9 17 994794
2015 9 11 10 13 994807
2015 9 11 11 9 994816
2015 9 11 12 9 994825
2015 9 11 13 14 994839
2015 9 11 14 12 994851
2015 9 11 15 14 994865
2015 9 11 16 15 994880
2015 9 11 17 10 994890
2015 9 11 18 14 994904
2015 9 11 19 12 994916
2015 9 11 20 14 994930
2015 9 11 21 13 994943
2015 9 11 22 11 994954
2015 9 11 23 10 994964
2015 9 12 0 13 994977
2015 9 12 1 10 994987
2015 9 12 2 8 994995
2015 9 12 3 13 995008
2015 9 12 4 11 995019
2015 9 12 5 12 995031
2015 9 12 6 21 995052
2015 9 12 7 21 995073
2015 9 12 8 23 995096
2015 9 12 9 31 995127
2015 9 12 10 25 995152
2015 9 12 11 31 995183
2015 9 12 12 30 995213
2015 9 12 13 31 995244
2015 9 12 14 28 995272
2015 9 12 15 27 995299
2015 9 12 16 26 995325
2015 9 12 17 27 995352
2015 9 12 18 19 995371
2015 9 12 19 25 995396
2015 9 12 20 22 995418
2015 9 12 21 27 995445
2015 9 12 22 24 995469
2015 9 12 23 24 995493
2015 9 13 0 30 995523
2015 9 13 1 34 995557
2015 9 13 2 42 995599
2015 9 13 3 44 995643
2015 9 13 4 49 995692
2015 9 13 5 61 995753
2015 9 13 6 53 995806
2015 9 13 7 53 995859
2015 9 13 8 54 995913
2015 9 13 9 56 995969
2015 9 13 10 43 996012
2015 9 13 11 39 996051
2015 9 13 12 32 996083
2015 9 13 13 28 996111
2015 9 13 14 28 996139
2015 9 13 15 26 996165
2015 9 13 16 26 996191
2015 9 13 17 25 996216
2015 9 13 18 31 996247
2015 9 13 19 21 996268
2015 9 13 20 24 996292
2015 9 13 21 25 996317
2015 9 13 22 28 996345
2015 9 13 23 31 996376
2015 9 14 0 26 996402
2015 9 14 1 34 996436
2015 9 14 2 53 996489
2015 9 14 3 56 996545
2015 9 14 4 43 996588
2015 9 14 5 51 996639
2015 9 14 6 65 996704
2015 9 14 7 61 996765
2015 9 14 8 72 996837
2015 9 14 9 77 996914
2015 9 14 10 80 996994
2015 9 14 11 85 997079
2015 9 14 12 79 997158
2015 9 14 13 83 997241
2015 9 14 14 90 997331
2015 9 14 15 87 997418
2015 9 14 16 80 997498
2015 9 14 17 82 997580
2015 9 14 18 90 997670
2015 9 14 19 87 997757
2015 9 14 20 88 997845
2015 9 14 21 79 997924
2015 9 14 22 67 997991
2015 9 14 23 66 998057
2015 9 15 0 68 998125
2015 9 15 1 70 998195
2015 9 15 2 82 998277
2015 9 15 3 89 998366
2015 9 15 4 107 998473
2015 9 15 5 107 998580
2015 9 15 6 110 998690
2015 9 15 7 94 998784
2015 9 15 8 89 998873
2015 9 15 9 77 998950
2015 9 15 10 76 999026
2015 9 15 11 63 999089
2015 9 15 12 52 999141
2015 9 15 13 52 999193
2015 9 15 14 43 999236
2015 9 15 15 37 999273
2015 9 15 16 38 999311
2015 9 15 17 30 999341
2015 9 15 18 29 999370
2015 9 15 19 24 999394
2015 9 15 20 22 999416
2015 9 15 21 11 999427
2015 9 15 22 2 999429
2015 9 15 23 NA 999429
2015 9 16 0 NA 999429
2015 9 16 1 NA 999429
2015 9 16 2 NA 999429
2015 9 16 3 NA 999429
2015 9 16 4 NA 999429
2015 9 16 5 NA 999429
2015 9 16 6 NA 999429
2015 9 16 7 NA 999429
2015 9 16 8 NA 999429
2015 9 16 9 NA 999429
2015 9 16 10 NA 999429
2015 9 16 11 NA 999429
2015 9 16 12 NA 999429
2015 9 16 13 6 999435
2015 9 16 14 11 999446
2015 9 16 15 13 999459
2015 9 16 16 19 999478
2015 9 16 17 22 999500
2015 9 16 18 23 999523
2015 9 16 19 32 999555
2015 9 16 20 33 999588
2015 9 16 21 35 999623
2015 9 16 22 41 999664
2015 9 16 23 36 999700
2015 9 17 0 34 999734
2015 9 17 1 31 999765
2015 9 17 2 31 999796
2015 9 17 3 37 999833
2015 9 17 4 34 999867
2015 9 17 5 43 999910
2015 9 17 6 39 999949
2015 9 17 7 36 999985
2015 9 17 8 39 1000024
2015 9 17 9 43 1000067
2015 9 17 10 33 1000100
2015 9 17 11 29 1000129
2015 9 17 12 30 1000159
2015 9 17 13 13 1000172
2015 9 17 14 9 1000181
2015 9 17 15 6 1000187
2015 9 17 16 5 1000192
2015 9 17 17 6 1000198
2015 9 17 18 7 1000205
2015 9 17 19 7 1000212
2015 9 17 20 5 1000217
2015 9 17 21 4 1000221
2015 9 17 22 4 1000225
2015 9 17 23 3 1000228
2015 9 18 0 8 1000236
2015 9 18 1 12 1000248
2015 9 18 2 15 1000263
2015 9 18 3 18 1000281
2015 9 18 4 15 1000296
2015 9 18 5 17 1000313
2015 9 18 6 19 1000332
2015 9 18 7 18 1000350
2015 9 18 8 14 1000364
2015 9 18 9 11 1000375
2015 9 18 10 8 1000383
2015 9 18 11 6 1000389
2015 9 18 12 6 1000395
2015 9 18 13 10 1000405
2015 9 18 14 12 1000417
2015 9 18 15 14 1000431
2015 9 18 16 13 1000444
2015 9 18 17 20 1000464
2015 9 18 18 22 1000486
2015 9 18 19 24 1000510
2015 9 18 20 28 1000538
2015 9 18 21 33 1000571
2015 9 18 22 41 1000612
2015 9 18 23 41 1000653
2015 9 19 0 44 1000697
2015 9 19 1 49 1000746
2015 9 19 2 46 1000792
2015 9 19 3 38 1000830
2015 9 19 4 34 1000864
2015 9 19 5 40 1000904
2015 9 19 6 43 1000947
2015 9 19 7 46 1000993
2015 9 19 8 38 1001031
2015 9 19 9 30 1001061
2015 9 19 10 28 1001089
2015 9 19 11 24 1001113
2015 9 19 12 20 1001133
2015 9 19 13 15 1001148
2015 9 19 14 15 1001163
2015 9 19 15 14 1001177
2015 9 19 16 14 1001191
2015 9 19 17 11 1001202
2015 9 19 18 11 1001213
2015 9 19 19 8 1001221
2015 9 19 20 8 1001229
2015 9 19 21 4 1001233
2015 9 19 22 4 1001237
2015 9 19 23 4 1001241
2015 9 20 0 3 1001244
2015 9 20 1 2 1001246
2015 9 20 2 1 1001247
2015 9 20 3 3 1001250
2015 9 20 4 2 1001252
2015 9 20 5 2 1001254
2015 9 20 6 4 1001258
2015 9 20 7 2 1001260
2015 9 20 8 3 1001263
2015 9 20 9 3 1001266
2015 9 20 10 2 1001268
2015 9 20 11 2 1001270
2015 9 20 12 2 1001272
2015 9 20 13 1 1001273
2015 9 20 14 1 1001274
2015 9 20 15 1 1001275
2015 9 20 16 NA 1001275
2015 9 20 17 2 1001277
2015 9 20 18 NA 1001277
2015 9 20 19 1 1001278
2015 9 20 20 NA 1001278
2015 9 20 21 1 1001279
2015 9 20 22 NA 1001279
2015 9 20 23 NA 1001279
2015 9 21 0 1 1001280
2015 9 21 1 NA 1001280
2015 9 21 2 NA 1001280
2015 9 21 3 NA 1001280
2015 9 21 4 NA 1001280
2015 9 21 5 NA 1001280
2015 9 21 6 1 1001281
2015 9 21 7 NA 1001281
2015 9 21 8 NA 1001281
2015 9 21 9 NA 1001281
2015 9 21 10 NA 1001281
2015 9 21 11 NA 1001281
2015 9 21 12 NA 1001281
2015 9 21 13 NA 1001281
2015 9 21 14 NA 1001281
2015 9 21 15 NA 1001281
2015 9 21 16 NA 1001281
2015 9 21 17 NA 1001281
2015 9 21 18 NA 1001281
2015 9 21 19 NA 1001281
2015 9 21 20 NA 1001281
2015 9 21 21 NA 1001281
2015 9 21 22 NA 1001281
2015 9 21 23 NA 1001281
2015 9 22 0 NA 1001281
2015 9 22 1 NA 1001281
2015 9 22 2 NA 1001281
2015 9 22 3 NA 1001281
2015 9 22 4 NA 1001281
2015 9 22 5 NA 1001281
2015 9 22 6 NA 1001281
2015 9 22 7 NA 1001281
2015 9 22 8 NA 1001281
2015 9 22 9 NA 1001281
2015 9 22 10 NA 1001281
2015 9 22 11 NA 1001281
2015 9 22 12 NA 1001281
2015 9 22 13 NA 1001281
2015 9 22 14 24 1001305
2015 9 22 15 32 1001337
2015 9 22 16 32 1001369
2015 9 22 17 37 1001406
2015 9 22 18 48 1001454
2015 9 22 19 59 1001513
2015 9 22 20 60 1001573
2015 9 22 21 61 1001634
2015 9 22 22 69 1001703
2015 9 22 23 69 1001772
2015 9 23 0 61 1001833
2015 9 23 1 68 1001901
2015 9 23 2 77 1001978
2015 9 23 3 77 1002055
2015 9 23 4 81 1002136
2015 9 23 5 80 1002216
2015 9 23 6 78 1002294
2015 9 23 7 73 1002367
2015 9 23 8 82 1002449
2015 9 23 9 84 1002533
2015 9 23 10 92 1002625
2015 9 23 11 90 1002715
2015 9 23 12 93 1002808
2015 9 23 13 85 1002893
2015 9 23 14 90 1002983
2015 9 23 15 98 1003081
2015 9 23 16 106 1003187
2015 9 23 17 107 1003294
2015 9 23 18 102 1003396
2015 9 23 19 98 1003494
2015 9 23 20 104 1003598
2015 9 23 21 98 1003696
2015 9 23 22 102 1003798
2015 9 23 23 107 1003905
2015 9 24 0 88 1003993
2015 9 24 1 73 1004066
2015 9 24 2 72 1004138
2015 9 24 3 74 1004212
2015 9 24 4 80 1004292
2015 9 24 5 73 1004365
2015 9 24 6 77 1004442
2015 9 24 7 65 1004507
2015 9 24 8 48 1004555
2015 9 24 9 44 1004599
2015 9 24 10 48 1004647
2015 9 24 11 45 1004692
2015 9 24 12 50 1004742
2015 9 24 13 37 1004779
2015 9 24 14 42 1004821
2015 9 24 15 33 1004854
2015 9 24 16 27 1004881
2015 9 24 17 28 1004909
2015 9 24 18 24 1004933
2015 9 24 19 21 1004954
2015 9 24 20 19 1004973
2015 9 24 21 19 1004992
2015 9 24 22 13 1005005
2015 9 24 23 14 1005019
2015 9 25 0 20 1005039
2015 9 25 1 18 1005057
2015 9 25 2 20 1005077
2015 9 25 3 22 1005099
2015 9 25 4 22 1005121
2015 9 25 5 20 1005141
2015 9 25 6 24 1005165
2015 9 25 7 27 1005192
2015 9 25 8 23 1005215
2015 9 25 9 32 1005247
2015 9 25 10 40 1005287
2015 9 25 11 54 1005341
2015 9 25 12 75 1005416
2015 9 25 13 86 1005502
2015 9 25 14 97 1005599
2015 9 25 15 107 1005706
2015 9 25 16 105 1005811
2015 9 25 17 108 1005919
2015 9 25 18 68 1005987
2015 9 25 19 29 1006016
2015 9 25 20 23 1006039
2015 9 25 21 20 1006059
2015 9 25 22 20 1006079
2015 9 25 23 21 1006100
2015 9 26 0 20 1006120
2015 9 26 1 24 1006144
2015 9 26 2 27 1006171
2015 9 26 3 25 1006196
2015 9 26 4 24 1006220
2015 9 26 5 24 1006244
2015 9 26 6 23 1006267
2015 9 26 7 22 1006289
2015 9 26 8 19 1006308
2015 9 26 9 17 1006325
2015 9 26 10 15 1006340
2015 9 26 11 17 1006357
2015 9 26 12 16 1006373
2015 9 26 13 15 1006388
2015 9 26 14 19 1006407
2015 9 26 15 17 1006424
2015 9 26 16 17 1006441
2015 9 26 17 16 1006457
2015 9 26 18 16 1006473
2015 9 26 19 14 1006487
2015 9 26 20 12 1006499
2015 9 26 21 9 1006508
2015 9 26 22 11 1006519
2015 9 26 23 7 1006526
2015 9 27 0 9 1006535
2015 9 27 1 8 1006543
2015 9 27 2 9 1006552
2015 9 27 3 10 1006562
2015 9 27 4 8 1006570
2015 9 27 5 6 1006576
2015 9 27 6 8 1006584
2015 9 27 7 5 1006589
2015 9 27 8 5 1006594
2015 9 27 9 4 1006598
2015 9 27 10 3 1006601
2015 9 27 11 4 1006605
2015 9 27 12 3 1006608
2015 9 27 13 2 1006610
2015 9 27 14 1 1006611
2015 9 27 15 2 1006613
2015 9 27 16 2 1006615
2015 9 27 17 2 1006617
2015 9 27 18 NA 1006617
2015 9 27 19 1 1006618
2015 9 27 20 1 1006619
2015 9 27 21 1 1006620
2015 9 27 22 NA 1006620
2015 9 27 23 NA 1006620
2015 9 28 0 NA 1006620
2015 9 28 1 1 1006621
2015 9 28 2 NA 1006621
2015 9 28 3 NA 1006621
2015 9 28 4 NA 1006621
2015 9 28 5 NA 1006621
2015 9 28 6 NA 1006621
2015 9 28 7 1 1006622
2015 9 28 8 NA 1006622
2015 9 28 9 NA 1006622
2015 9 28 10 NA 1006622
2015 9 28 11 NA 1006622
2015 9 28 12 NA 1006622
2015 9 28 13 NA 1006622
2015 9 28 14 NA 1006622
2015 9 28 15 NA 1006622
2015 9 28 16 NA 1006622
2015 9 28 17 1 1006623
2015 9 28 18 1 1006624
2015 9 28 19 1 1006625
2015 9 28 20 NA 1006625
2015 9 28 21 2 1006627
2015 9 28 22 1 1006628
2015 9 28 23 NA 1006628
2015 9 29 0 NA 1006628
2015 9 29 1 NA 1006628
2015 9 29 2 NA 1006628
2015 9 29 3 NA 1006628
2015 9 29 4 NA 1006628
2015 9 29 5 NA 1006628
2015 9 29 6 NA 1006628
2015 9 29 7 1 1006629
2015 9 29 8 NA 1006629
2015 9 29 9 1 1006630
2015 9 29 10 3 1006633
2015 9 29 11 3 1006636
2015 9 29 12 4 1006640
2015 9 29 13 1 1006641
2015 9 29 14 NA 1006641
2015 9 29 15 1 1006642
2015 9 29 16 1 1006643
2015 9 29 17 1 1006644
2015 9 29 18 2 1006646
2015 9 29 19 7 1006653
2015 9 29 20 9 1006662
2015 9 29 21 10 1006672
2015 9 29 22 12 1006684
2015 9 29 23 8 1006692
